title_id,genre_id,order
tt15788164,18,1
tt15796378,7,1
tt15804572,8,1
tt1581304,8,1
tt1581304,2,2
tt15821150,26,1
tt15829218,8,1
tt15837410,4,1
tt15837410,25,2
tt15845720,28,1
tt15853936,4,1
tt15861826,7,1
tt15869918,4,1
tt15869918,25,2
tt1587800,4,1
tt1587800,2,2
tt15885882,7,1
tt1589369,8,1
tt15901622,7,1
tt1591191,26,1
tt15926850,7,1
tt15934432,7,1
tt15942458,1,1
tt15942458,2,2
tt1595019,4,1
tt1595019,2,2
tt15957736,7,1
tt15965488,7,1
tt15973062,7,1
tt15981316,7,1
tt15989014,7,1
tt15996592,7,1
tt16013440,7,1
tt16027834,4,1
tt16046980,27,1
tt1606311,28,1
tt16070708,7,1
tt16088836,8,1
tt16096726,7,1
tt1610698,7,1
tt16119612,8,1
tt16138540,7,1
tt1615335,7,1
tt1615335,25,2
tt16161786,16,1
tt16173450,7,1
tt16173450,27,2
tt16173450,25,3
tt1619556,12,1
tt1620635,1,1
tt1620635,2,2
tt16223714,3,1
tt16223714,4,2
tt16223714,16,3
tt16233798,1,1
tt16253204,6,1
tt16261834,3,1
tt16270268,8,1
tt16270268,5,2
tt16279228,4,1
tt16279228,8,2
tt16279228,2,3
tt1628772,1,1
tt1628772,2,2
tt16297088,4,1
tt16297088,8,2
tt16297088,2,3
tt16306338,4,1
tt16306338,2,2
tt16322588,27,1
tt16330140,27,1
tt16338174,27,1
tt16346414,27,1
tt1635560,25,1
tt16366698,17,1
tt16366698,3,2
tt16366698,4,3
tt16374810,4,1
tt16383372,8,1
tt16392430,28,1
tt16403928,1,1
tt16403928,2,2
tt16412408,25,1
tt16421732,3,1
tt16421732,2,2
tt16430914,4,1
tt16430914,26,2
tt16430914,6,3
tt16440586,27,1
tt16449054,4,1
tt1645741,1,1
tt1647103,27,1
tt1648609,12,1
tt1650669,8,1
tt1650669,5,2
tt16530882,8,1
tt16547960,8,1
tt16579232,6,1
tt16593438,3,1
tt16593438,4,2
tt16593438,16,3
tt1660942,16,1
tt1660942,26,2
tt1660942,27,3
tt1663060,4,1
tt1663060,12,2
tt1663060,25,3
tt1666363,4,1
tt1666363,2,2
tt16685488,12,1
tt16685488,22,2
tt1671297,7,1
tt1671297,25,2
tt16732484,2,1
tt1674326,16,1
tt16753118,8,1
tt16753118,5,2
tt16761638,1,1
tt16761638,16,2
tt1677663,3,1
tt1677663,16,2
tt1677663,9,3
tt16808858,5,1
tt1684161,3,1
tt1684161,16,2
tt1684161,9,3
tt1687817,25,1
tt1689988,8,1
tt1689988,5,2
tt16915624,8,1
tt16915624,5,2
tt16946022,8,1
tt16946022,23,2
tt1696631,1,1
tt16974884,12,1
tt16974884,22,2
tt16983754,4,1
tt1699469,25,1
tt17007038,28,1
tt17022146,8,1
tt17041866,4,1
tt17041866,25,2
tt1705074,4,1
tt1705074,2,2
tt17059422,7,1
tt17070496,7,1
tt17079684,8,1
tt1711626,16,1
tt17154114,12,1
tt17154114,22,2
tt17162768,25,1
tt1719522,8,1
tt1719522,20,2
tt1719522,2,3
tt17231380,25,1
tt17275504,17,1
tt17275504,4,2
tt17275504,26,3
tt17292372,7,1
tt17292372,25,2
tt17319382,3,1
tt17319382,4,2
tt17319382,16,3
tt17337678,7,1
tt17352132,12,1
tt17352132,22,2
tt17375486,12,1
tt17375486,22,2
tt1741000,16,1
tt1741000,21,2
tt1744147,7,1
tt1748449,27,1
tt17495566,12,1
tt17495566,22,2
tt1750468,27,1
tt17513622,4,1
tt17513622,7,2
tt17513622,25,3
tt17522822,12,1
tt17522822,22,2
tt17539470,26,1
tt1755924,1,1
tt1759454,6,1
tt17633142,25,1
tt17661416,26,1
tt17661416,27,2
tt1768036,8,1
tt1768036,5,2
tt17717024,25,1
tt17737760,8,1
tt17737760,9,2
tt17737760,5,3
tt1777962,7,1
tt1777962,6,2
tt1777962,25,3
tt1781167,8,1
tt1785353,23,1
tt17888748,8,1
tt17888748,9,2
tt17888748,5,3
tt1791763,4,1
tt1800467,8,1
tt1804694,8,1
tt1804694,20,2
tt1804694,5,3
tt18072240,4,1
tt1808107,14,1
tt1808107,8,2
tt1808107,20,3
tt1810915,17,1
tt1814730,4,1
tt1814730,2,2
tt1817791,4,1
tt1817791,14,2
tt1817791,2,3
tt1821111,27,1
tt18228402,8,1
tt18228402,5,2
tt18237588,3,1
tt18237588,4,2
tt18237588,16,3
tt18250040,17,1
tt18250040,3,2
tt18250040,4,3
tt18258786,12,1
tt18258786,22,2
tt18267664,8,1
tt18267664,5,2
tt18276262,3,1
tt18284742,25,1
tt18293388,25,1
tt18302176,25,1
tt18327618,1,1
tt18336318,7,1
tt18344530,8,1
tt1835593,8,1
tt18372308,8,1
tt18372308,5,2
tt1838129,26,1
tt18399048,3,1
tt18399048,4,2
tt18399048,1,3
tt1842864,16,1
tt1842864,7,2
tt1845590,8,1
tt18482886,4,1
tt18482886,8,2
tt18508744,4,1
tt18508744,16,2
tt18508744,26,3
tt18545228,22,1
tt1855530,8,1
tt1856439,1,1
tt18573200,1,1
tt1860868,4,1
tt1860868,8,2
tt1860868,12,3
tt18647692,22,1
tt1867363,12,1
tt18691634,22,1
tt1872728,8,1
tt18751960,25,1
tt18775136,22,1
tt1880959,2,1
tt1880959,23,2
tt18830812,18,1
tt18830812,8,2
tt1887357,14,1
tt1887357,8,2
tt1887357,5,3
tt18926600,7,1
tt18934936,8,1
tt18934936,23,2
tt18949284,4,1
tt18949284,16,2
tt18949284,26,3
tt18974444,1,1
tt1900642,16,1
tt1900642,19,2
tt19036788,16,1
tt19036788,25,2
tt19049406,8,1
tt1907295,27,1
tt1910064,16,1
tt19119500,25,1
tt1915351,17,1
tt1915351,3,2
tt1915351,4,3
tt19178896,7,1
tt1922167,17,1
tt1922167,3,2
tt1922167,4,3
tt19245192,8,1
tt19268264,4,1
tt19268264,2,2
tt19298226,4,1
tt1932398,18,1
tt1932398,17,2
tt1932398,3,3
tt19355100,28,1
tt19364504,25,1
tt1937357,8,1
tt1937357,2,2
tt19385910,27,1
tt19385910,25,2
tt19394738,1,1
tt19403678,10,1
tt19403678,20,2
tt19412066,27,1
tt19412066,25,2
tt1943949,1,1
tt1947925,1,1
tt1947925,27,2
tt1947925,25,3
tt19497070,3,1
tt19514494,8,1
tt19514494,16,2
tt19514494,5,3
tt1954854,8,1
tt1959209,4,1
tt1965404,7,1
tt1969061,8,1
tt1969061,2,2
tt19713744,4,1
tt19713744,8,2
tt1972277,8,1
tt19731308,20,1
tt19731308,2,2
tt19754444,7,1
tt19767402,4,1
tt19783452,18,1
tt19783452,17,2
tt19783452,8,3
tt19801354,28,1
tt19817140,25,1
tt1984194,18,1
tt19851512,25,1
tt19860762,1,1
tt19860762,16,2
tt19870052,7,1
tt19878370,14,1
tt19878370,8,2
tt19878370,20,3
tt19887192,28,1
tt1989712,8,1
tt1993484,18,1
tt1993484,17,2
tt1993484,8,3
tt1998005,4,1
tt1998005,16,2
tt1998005,22,3
tt2001890,4,1
tt2001890,12,2
tt2001890,25,3
tt2006023,16,1
tt20101978,8,1
tt20101978,2,2
tt20118622,1,1
tt2013548,18,1
tt2013548,17,2
tt2013548,3,3
tt2016460,4,1
tt20193132,18,1
tt20193132,17,2
tt20193132,16,3
tt20201762,7,1
tt20217332,1,1
tt20217332,19,2
tt20217332,2,3
tt20226794,4,1
tt20236940,2,1
tt20245898,8,1
tt20245898,20,2
tt20245898,5,3
tt20254910,3,1
tt2027806,4,1
tt2027806,1,2
tt20317140,26,1
tt20317140,27,2
tt2035122,4,1
tt2038279,17,1
tt2038279,8,2
tt2038279,2,3
tt20415224,8,1
tt2042403,18,1
tt2042403,17,2
tt2042403,3,3
tt2044520,7,1
tt2044520,25,2
tt2045695,3,1
tt2045695,4,2
tt20523648,14,1
tt20561838,28,1
tt2058876,7,1
tt2058876,25,2
tt20604284,4,1
tt20604284,2,2
tt2067481,7,1
tt2071553,17,1
tt2071553,1,2
tt2071553,16,3
tt2073421,26,1
tt2073421,27,2
tt2075569,8,1
tt2075569,27,2
tt2075569,25,3
tt20768628,16,1
tt20782334,2,1
tt2081377,2,1
tt2083841,12,1
tt20855342,1,1
tt20855342,27,2
tt20863932,8,1
tt2087268,14,1
tt2087268,20,2
tt2088157,1,1
tt2090164,7,1
tt2092701,3,1
tt2096932,8,1
tt2100750,4,1
tt21030616,2,1
tt21030616,15,2
tt21039036,26,1
tt21048014,28,1
tt2107323,4,1
tt2107323,14,2
tt2107323,8,3
tt2112215,8,1
tt2112215,2,2
tt2117046,16,1
tt2122077,27,1
tt2126836,4,1
tt2126836,12,2
tt2126836,25,3
tt2131533,2,1
tt2136261,7,1
tt2141177,4,1
tt2146039,25,1
tt2151071,8,1
tt2156062,23,1
tt2160958,25,1
tt2166318,27,1
tt2171392,3,1
tt2171392,4,2
tt2171392,2,3
tt2176478,1,1
tt2176478,7,2
tt2181558,27,1
tt2186614,1,1
tt2191737,8,1
tt2191737,16,2
tt2191737,12,3
tt2197004,7,1
tt2202144,26,1
tt2207435,2,1
tt2212677,8,1
tt2212677,16,2
tt2217673,8,1
tt2222890,4,1
tt2222890,8,2
tt2222890,16,3
tt2228004,16,1
tt2228004,26,2
tt2233105,18,1
tt2233105,17,2
tt2233105,21,3
tt2238202,27,1
tt2243267,7,1
tt2248342,14,1
tt2248342,1,2
tt2253433,26,1
tt2258528,25,1
tt2263563,8,1
tt2268732,8,1
tt2273749,8,1
tt2278724,1,1
tt2283732,8,1
tt2283732,15,2
tt2289149,4,1
tt2294207,18,1
tt2294207,17,2
tt2294207,12,3
tt2299163,4,1
tt2299163,12,2
tt2299163,25,3
tt2304114,16,1
tt2309001,14,1
tt2309001,8,2
tt2309001,23,3
tt2314062,1,1
tt2314062,6,2
tt2319193,1,1
tt2324324,17,1
tt2324324,16,2
tt2329521,4,1
tt2329521,25,2
tt2334739,18,1
tt2334739,20,2
tt2334739,23,3
tt2340219,26,1
tt2340219,12,2
tt2345367,4,1
tt2350370,8,1
tt2355490,1,1
tt2355490,12,2
tt2360657,4,1
tt2360657,5,2
tt2365841,8,1
tt2365841,2,2
tt2370994,7,1
tt2370994,25,2
tt2376132,4,1
tt2376132,25,2
tt2381308,8,1
tt2381308,5,2
tt2386319,14,1
tt2386319,2,2
tt2391449,25,1
tt2396510,4,1
tt2401660,8,1
tt2401660,5,2
tt2408870,7,1
tt2419956,8,1
tt2419956,5,2
tt2430508,8,1
tt2441234,4,1
tt2441234,7,2
tt2441234,25,3
tt2452164,8,1
tt2463136,27,1
tt2473832,27,1
tt2484882,8,1
tt2484882,20,2
tt2484882,5,3
tt2496222,16,1
tt2507836,4,1
tt2507836,12,2
tt2507836,25,3
tt2519586,8,1
tt2519586,16,2
tt2530664,17,1
tt2530664,8,2
tt2530664,5,3
tt2541464,8,1
tt2541464,16,2
tt2552514,14,1
tt2552514,8,2
tt2552514,27,3
tt2563804,8,1
tt2563804,2,2
tt2575010,1,1
tt2585994,8,1
tt2596278,4,1
tt2606762,25,1
tt2617876,12,1
tt2617876,25,2
tt2629012,4,1
tt2629012,2,2
tt2640294,7,1
tt2651396,8,1
tt2651396,2,2
tt2662506,27,1
tt2673062,7,1
tt2683434,7,1
tt2693056,8,1
tt2693056,5,2
tt2703928,8,1
tt2703928,9,2
tt2703928,10,3
tt2714902,20,1
tt2726510,8,1
tt2737272,1,1
tt2747368,12,1
tt2758294,26,1
tt2769506,12,1
tt2769506,2,2
tt2780098,1,1
tt2780098,2,2
tt2780098,6,3
tt2791176,27,1
tt2801708,17,1
tt2801708,3,2
tt2801708,8,3
tt2812070,1,1
tt2823030,1,1
tt2833644,14,1
tt2833644,8,2
tt2844024,7,1
tt2844024,6,2
tt2844024,25,3
tt2855012,8,1
tt2855012,5,2
tt2886300,12,1
tt2896608,27,1
tt2907550,27,1
tt2918606,14,1
tt2918606,8,2
tt2918606,23,3
tt2929134,17,1
tt2929134,4,2
tt2929134,8,3
tt2940224,25,1
tt2950990,4,1
tt2962044,3,1
tt2962044,16,2
tt2973180,8,1
tt2973180,5,2
tt2984214,7,1
tt2984214,25,2
tt2994948,10,1
tt2994948,23,2
tt3005612,26,1
tt3016934,1,1
tt3027964,2,1
tt3038606,4,1
tt3038606,10,2
tt3049006,7,1
tt3059532,2,1
tt3059532,25,2
tt3071234,4,1
tt3071234,8,2
tt3071234,2,3
tt3082446,11,1
tt3082446,8,2
tt3082446,16,3
tt3093310,18,1
tt3103888,28,1
tt3114698,4,1
tt3114698,8,2
tt3125370,8,1
tt3125370,2,2
tt3146264,17,1
tt3156718,25,1
tt3167468,4,1
tt3167468,16,2
tt3177984,27,1
tt3177984,6,2
tt3188544,8,1
tt3188544,2,2
tt3198720,8,1
tt3209082,6,1
tt3219508,1,1
tt3229858,6,1
tt3240382,1,1
tt3240382,2,2
tt3250718,4,1
tt3250718,5,2
tt3260962,8,1
tt3260962,2,2
tt3271470,7,1
tt3271470,25,2
tt3281644,4,1
tt3281644,14,2
tt3281644,2,3
tt3292066,4,1
tt3292066,26,2
tt3302646,27,1
tt3312798,20,1
tt3312798,2,2
tt3323390,2,1
tt3333896,25,1
tt3344298,4,1
tt3354778,9,1
tt3354778,20,2
tt3354778,23,3
tt3365222,26,1
tt3375166,8,1
tt3375166,20,2
tt3375166,2,3
tt3385786,4,1
tt3385786,2,2
tt3396098,18,1
tt3396098,3,2
tt3396098,4,3
tt3406542,1,1
tt3406542,20,2
tt3406542,23,3
tt3417000,7,1
tt3427050,1,1
tt3437076,4,1
tt3437076,16,2
tt3437076,25,3
tt3447400,1,1
tt3458206,4,1
tt3458206,9,2
tt3458206,2,3
tt3468828,25,1
tt3479536,8,1
tt3479536,6,2
tt3500236,2,1
tt3510988,1,1
tt3521812,3,1
tt3532540,1,1
tt3542654,25,1
tt3553362,1,1
tt3563644,4,1
tt3563644,8,2
tt3563644,5,3
tt3574496,4,1
tt3574496,6,2
tt3574496,25,3
tt3585348,4,1
tt3585348,5,2
tt3596224,4,1
tt3596224,8,2
tt3596224,2,3
tt3606554,25,1
tt3616992,4,1
tt3627266,25,1
tt3637476,26,1
tt3648066,10,1
tt3648066,20,2
tt3648066,2,3
tt3658448,4,1
tt3668854,4,1
tt3679072,25,1
tt3689372,4,1
tt3689372,25,2
tt3699894,25,1
tt3720518,4,1
tt3730932,14,1
tt3741090,25,1
tt3751418,3,1
tt3751418,16,2
tt3751418,2,3
tt3761656,17,1
tt3761656,4,2
tt3761656,8,3
tt3772108,8,1
tt3782554,17,1
tt3782554,4,2
tt3782554,16,3
tt3792792,16,1
tt3792792,26,2
tt3792792,12,3
tt3803038,1,1
tt3803038,2,2
tt3812944,26,1
tt3822956,16,1
tt3833148,1,1
tt3833148,7,2
tt3843302,3,1
tt3853494,27,1
tt3863658,4,1
tt3863658,5,2
tt3873326,7,1
tt3883636,8,1
tt3893898,16,1
tt3904298,14,1
tt3904298,1,2
tt3914476,18,1
tt3914476,3,2
tt3914476,4,3
tt3924964,18,1
tt3924964,3,2
tt3924964,9,3
tt3933960,7,1
tt3942956,7,1
tt3953786,8,1
tt3953786,2,2
tt3963934,12,1
tt3963934,2,2
tt3973770,8,1
tt3973770,2,2
tt3983944,1,1
tt3993858,7,1
tt4003562,2,1
tt4013612,8,1
tt4013612,22,2
tt4013612,5,3
tt4023436,4,1
tt4033520,3,1
tt4043540,4,1
tt4053548,12,1
tt4064026,12,1
tt4074006,1,1
tt4074006,8,2
tt4074006,16,3
tt4084262,1,1
tt4094182,4,1
tt4103932,4,1
tt4103932,10,2
tt4103932,23,3
tt4114508,1,1
tt4114508,16,2
tt4134794,18,1
tt4134794,14,2
tt4134794,8,3
tt4145184,16,1
tt4155514,27,1
tt4166012,27,1
tt4176218,14,1
tt4186308,1,1
tt4186308,27,2
tt4196424,4,1
tt4196424,7,2
tt4206350,25,1
tt4216504,14,1
tt4226696,4,1
tt4226696,5,2
tt4238182,16,1
tt4248130,4,1
tt4248130,8,2
tt4248130,16,3
tt4257918,10,1
tt4268038,8,1
tt4268038,5,2
tt4277936,8,1
tt4277936,5,2
tt4288000,3,1
tt4298008,7,1
tt4298008,2,2
tt4308076,25,1
tt4317894,23,1
tt4327950,8,1
tt4338046,4,1
tt4347928,12,1
tt4357658,4,1
tt4357658,21,2
tt4357658,2,3
tt4367502,14,1
tt4377678,1,1
tt4377678,7,2
tt4387652,4,1
tt4387652,12,2
tt4387652,7,3
tt4397590,11,1
tt4397590,2,2
tt4417064,4,1
tt4417064,2,2
tt4427342,4,1
tt4427342,2,2
tt4437164,3,1
tt4437164,2,2
tt4447380,8,1
tt4447380,5,2
tt4457612,8,1
tt4467934,17,1
tt4467934,3,2
tt4467934,10,3
tt4478056,27,1
tt4488342,17,1
tt4488342,3,2
tt4488342,9,3
tt4498298,1,1
tt4498298,8,2
tt4508524,8,1
tt4508524,16,2
tt4518774,4,1
tt4528904,4,1
tt4539176,1,1
tt4539176,7,2
tt4549626,16,1
tt4549626,26,2
tt4549626,12,3
tt4569952,28,1
tt4579860,3,1
tt4589780,9,1
tt4610162,1,1
tt4610162,19,2
tt4620192,28,1
tt4620192,3,2
tt4620192,4,3
tt4630704,17,1
tt4630704,4,2
tt4630704,16,3
tt4650704,4,1
tt4661062,4,1
tt4661062,25,2
tt4671576,16,1
tt4681624,27,1
tt4691616,4,1
tt4691616,7,2
tt4701906,8,1
tt4712096,1,1
tt4722224,18,1
tt4722224,17,2
tt4722224,3,3
tt4732248,14,1
tt4742124,8,1
tt4742124,2,2
tt4755304,8,1
tt4765084,27,1
tt4775146,7,1
tt4785014,4,1
tt4785014,1,2
tt4785014,2,3
tt4795000,7,1
tt4805334,14,1
tt4815092,4,1
tt4824970,1,1
tt4835170,27,1
tt4835170,25,2
tt4845720,14,1
tt4845720,20,2
tt4845720,2,3
tt4856256,10,1
tt4866746,7,1
tt4876760,27,1
tt4886926,8,1
tt4896796,1,1
tt4906916,27,1
tt4917100,14,1
tt4917100,8,2
tt4926994,3,1
tt4926994,4,2
tt4926994,8,3
tt4937446,14,1
tt4937446,23,2
tt4947942,17,1
tt4947942,8,2
tt4947942,22,3
tt4958034,3,1
tt4958034,16,2
tt4968190,4,1
tt4978412,8,1
tt4978412,5,2
tt4978412,21,3
tt4998464,28,1
tt5008396,8,1
tt5008396,2,2
tt5028524,8,1
tt5038652,25,1
tt5048998,9,1
tt5058954,4,1
tt5069006,9,1
tt5069006,21,2
tt5079344,4,1
tt5079344,25,2
tt5089484,28,1
tt5099778,14,1
tt5109854,1,1
tt5120026,2,1
tt5120026,6,2
tt5130102,25,1
tt5140422,8,1
tt5140422,20,2
tt5140422,2,3
tt5150696,1,1
tt5161060,8,1
tt5171048,8,1
tt5181296,4,1
tt5192130,4,1
tt5202336,8,1
tt5202336,5,2
tt5212424,8,1
tt5212424,25,2
tt5222414,8,1
tt5222414,23,2
tt5232718,26,1
tt5242996,1,1
tt5253032,2,1
tt5263356,4,1
tt5273440,1,1
tt5283574,1,1
tt5293608,1,1
tt5303712,4,1
tt5303712,14,2
tt5303712,8,3
tt5313860,6,1
tt5323724,4,1
tt5323724,8,2
tt5323724,5,3
tt5334154,8,1
tt5334154,2,2
tt5344408,8,1
tt5354610,27,1
tt5364726,4,1
tt5364726,8,2
tt5364726,16,3
tt5374936,8,1
tt5374936,27,2
tt5374936,5,3
tt5384492,7,1
tt5393598,7,1
tt5405234,7,1
tt5414242,7,1
tt5423616,5,1
tt5423616,2,2
tt5433774,4,1
tt5433774,2,2
tt5443616,8,1
tt5443616,2,2
tt5453620,8,1
tt5463688,4,1
tt5463688,14,2
tt5463688,22,3
tt5473872,1,1
tt5473872,2,2
tt5493900,4,1
tt5503924,8,1
tt5503924,2,2
tt5503924,23,3
tt5514398,4,1
tt5514398,2,2
tt5524388,8,1
tt5534714,8,1
tt5544782,4,1
tt5544782,16,2
tt5544782,25,3
tt5554588,4,1
tt5554588,2,2
tt5564524,2,1
tt5574750,27,1
tt5585008,4,1
tt5595232,12,1
tt5595232,2,2
tt5605278,8,1
tt5605278,5,2
tt5615700,8,1
tt5615700,9,2
tt5625864,8,1
tt5625864,5,2
tt5635832,21,1
tt5646246,14,1
tt5646246,1,2
tt5656726,1,1
tt5667066,11,1
tt5667066,1,2
tt5667066,19,3
tt5677386,2,1
tt5687084,12,1
tt5687084,27,2
tt5697428,4,1
tt5697428,8,2
tt5697428,5,3
tt5707598,8,1
tt5707598,2,2
tt5728592,1,1
tt5728592,2,2
tt5749440,25,1
tt5759874,28,1
tt5770262,4,1
tt5770262,12,2
tt5770262,25,3
tt5780710,16,1
tt5790938,4,1
tt5801250,27,1
tt5811612,8,1
tt5821882,2,1
tt5832096,10,1
tt5832096,2,2
tt5842294,7,1
tt5852468,8,1
tt5852468,2,2
tt5862520,3,1
tt5862520,4,2
tt5882802,4,1
tt5882802,25,2
tt5893026,6,1
tt5903010,8,1
tt5913146,16,1
tt5913146,26,2
tt5923290,17,1
tt5923290,26,2
tt5923290,27,3
tt5933170,8,1
tt5933170,5,2
tt5943202,8,1
tt5953478,4,1
tt5953478,16,2
tt5953478,26,3
tt5963806,18,1
tt5963806,14,2
tt5963806,8,3
tt5974062,7,1
tt5983934,4,1
tt5983934,14,2
tt5983934,8,3
tt5994162,4,1
tt5994162,25,2
tt6004224,8,1
tt6004224,5,2
tt6014122,8,1
tt6014122,5,2
tt6024168,7,1
tt6033986,8,1
tt6033986,20,2
tt6033986,23,3
tt6044056,17,1
tt6044056,16,2
tt6044056,2,3
tt6054274,25,1
tt6064312,7,1
tt6074240,4,1
tt6084418,25,1
tt6094940,25,1
tt6105576,12,1
tt6105576,2,2
tt6115542,28,1
tt6125252,7,1
tt6135296,17,1
tt6135296,4,2
tt6135296,14,3
tt6145386,1,1
tt6155578,4,1
tt6155578,10,2
tt6165826,4,1
tt6175932,8,1
tt6175932,16,2
tt6185712,27,1
tt6195658,7,1
tt6195658,27,2
tt6195658,25,3
tt6205466,1,1
tt6216184,4,1
tt6216184,8,2
tt6226358,25,1
tt6236388,1,1
tt6246536,17,1
tt6246536,3,2
tt6246536,4,3
tt6256464,28,1
tt6266536,25,1
tt6276602,4,1
tt6286586,1,1
tt6296740,8,1
tt6296740,5,2
tt6306548,4,1
tt6306548,25,2
tt6316108,3,1
tt6316108,4,2
tt6316108,16,3
tt6326164,2,1
tt6336266,8,1
tt6346640,4,1
tt6346640,25,2
tt6356786,28,1
tt6366892,18,1
tt6366892,17,2
tt6366892,3,3
tt6376860,26,1
tt6386726,4,1
tt6396538,8,1
tt6406658,4,1
tt6416756,25,1
tt6427538,25,1
tt6437664,7,1
tt6468128,1,1
tt6477924,8,1
tt6487762,4,1
tt6487762,2,2
tt6487762,23,3
tt6497684,8,1
tt6497684,5,2
tt6507390,8,1
tt6507390,5,2
tt6517710,25,1
tt6527856,11,1
tt6527856,8,2
tt6527856,19,3
tt6537698,8,1
tt6537698,5,2
tt6547578,25,1
tt6557260,8,1
tt6566878,23,1
tt6576756,25,1
tt6586422,8,1
tt6586422,5,2
tt6596380,7,1
tt6596380,25,2
tt6606304,4,1
tt6616096,8,1
tt6625726,5,1
tt6645244,8,1
tt6645244,2,2
tt6655128,1,1
tt6655128,2,2
tt6665040,8,1
tt6665040,5,2
tt6675024,8,1
tt6675024,5,2
tt6684902,3,1
tt6694910,27,1
tt6704614,20,1
tt6714530,8,1
tt6714530,2,2
tt6724506,8,1
tt6724506,12,2
tt6734666,8,1
tt6734666,5,2
tt6744876,12,1
tt6744876,2,2
tt6756448,28,1
tt6767196,4,1
tt6767196,5,2
tt6778218,23,1
tt6789304,8,1
tt6789304,16,2
tt6789304,5,3
tt6799712,17,1
tt6799712,9,2
tt6799712,5,3
tt6809756,7,1
tt6819898,8,1
tt6819898,19,2
tt6819898,5,3
tt6829926,21,1
tt6829926,2,2
tt6839838,8,1
tt6849882,4,1
tt6849882,8,2
tt6849882,2,3
tt6860016,11,1
tt6860016,14,2
tt6860016,8,3
tt6869922,8,1
tt6869922,2,2
tt6880324,4,1
tt6880324,8,2
tt6880324,5,3
tt6890494,14,1
tt6890494,8,2
tt6890494,20,3
tt6900154,11,1
tt6910228,19,1
tt6920120,4,1
tt6929960,8,1
tt6929960,16,2
tt6929960,5,3
tt6939524,7,1
tt6949210,7,1
tt6949210,25,2
tt6959028,8,1
tt6968972,3,1
tt6979060,1,1
tt6979060,19,2
tt6988822,27,1
tt6999026,8,1
tt7009214,12,1
tt7009214,2,2
tt7029342,8,1
tt7029342,22,2
tt7029342,5,3
tt7039404,6,1
tt7049212,27,1
tt7059336,26,1
tt7069100,12,1
tt7078936,28,1
tt7089122,8,1
tt7089122,20,2
tt7089122,5,3
tt7099176,1,1
tt7108994,6,1
tt7118854,25,1
tt7138722,8,1
tt7158524,19,1
tt7168422,7,1
tt7178506,7,1
tt7178506,25,2
tt7188350,8,1
tt7188350,5,2
tt7198110,1,1
tt7198110,7,2
tt7207862,20,1
tt7207862,2,2
tt7207862,23,3
tt7217546,7,1
tt7217546,25,2
tt7227616,4,1
tt7237564,8,1
tt7237564,5,2
tt7247290,18,1
tt7247290,17,2
tt7247290,3,3
tt7257104,8,1
tt7257104,19,2
tt7257104,2,3
tt7266696,7,1
tt7266696,25,2
tt7276514,5,1
tt7286230,6,1
tt7305676,8,1
tt7305676,2,2
tt7315890,2,1
tt7325938,8,1
tt7325938,5,2
tt7335964,6,1
tt7345802,8,1
tt7345802,9,2
tt7355542,4,1
tt7365400,4,1
tt7365400,25,2
tt7375116,7,1
tt7384826,8,1
tt7394572,2,1
tt7404182,8,1
tt7413986,7,1
tt7423532,1,1
tt7423532,2,2
tt7433186,8,1
tt7433186,20,2
tt7433186,5,3
tt7442844,8,1
tt7452748,14,1
tt7452748,8,2
tt7452748,9,3
tt7462618,27,1
tt7472240,8,1
tt7482116,7,1
tt7482116,25,2
tt7491724,11,1
tt7491724,1,2
tt7491724,19,3
tt7501432,8,1
tt7501432,2,2
tt7510998,8,1
tt7510998,9,2
tt7510998,20,3
tt7520756,4,1
tt7520756,8,2
tt7520756,12,3
tt7530792,4,1
tt7530792,8,2
tt7530792,5,3
tt7540836,4,1
tt7540836,5,2
tt7550794,8,1
tt7560526,3,1
tt7560526,8,2
tt7560526,16,3
tt7570204,4,1
tt7570204,2,2
tt7579870,7,1
tt7589762,3,1
tt7599760,17,1
tt7599760,8,2
tt7599760,16,3
tt7609758,8,1
tt7619354,4,1
tt7619354,8,2
tt7619354,16,3
tt7629372,8,1
tt7629372,5,2
tt7639060,8,1
tt7639060,19,2
tt7648742,14,1
tt7658528,7,1
tt7668446,25,1
tt7678180,28,1
tt7688204,1,1
tt7697958,8,1
tt7697958,9,2
tt7697958,10,3
tt7707596,4,1
tt7707596,8,2
tt7707596,5,3
tt7717292,3,1
tt7717292,8,2
tt7717292,16,3
tt7727084,26,1
tt7727084,12,2
tt7727084,27,3
tt7736904,1,1
tt7746582,21,1
tt7746582,2,2
tt7756138,27,1
tt7765892,27,1
tt7775702,4,1
tt7785534,8,1
tt7795360,17,1
tt7795360,8,2
tt7795360,16,3
tt7804886,4,1
tt7814422,4,1
tt7814422,15,2
tt7824210,5,1
tt7834108,2,1
tt7834108,23,2
tt7843864,1,1
tt7853540,1,1
tt7853540,12,2
tt7853540,2,3
tt7863214,6,1
tt7863214,25,2
tt7873012,14,1
tt7873012,1,2
tt7883290,8,1
tt7883290,5,2
tt7893116,3,1
tt7902872,18,1
tt7902872,14,2
tt7902872,8,3
tt7912716,8,1
tt7922572,11,1
tt7932398,4,1
tt7942028,17,1
tt7942028,3,2
tt7942028,4,3
tt7952194,27,1
tt7961946,8,1
tt7971978,5,1
tt7981680,16,1
tt7991242,8,1
tt7991242,5,2
tt8000712,16,1
tt8010296,2,1
tt8020474,8,1
